,Unnamed: 0,Plot,Subplot,Species,Light_ISF,Light_Cat,Core,Soil,Sterile,Conspecific,Myco,SoilMyco,AMF,EMF,Phenolics,Lignin,NSC,Census,Time,Event,Harvest,Season,Alive
1111,1111,15,1,2,0.087,2,2017,1,0,2,2,1,14.85,26.55,4.1,18.73,22.96,7,24.5,1.0,0,1,0
1112,1112,15,3,3,0.103,2,2017,6,0,2,2,1,20.0,37.29,3.92,23.63,16.18,7,24.5,0.0,1,1,0
1113,1113,15,3,4,0.103,2,2017,5,1,1,1,3,21.0,47.81,0.15,10.24,13.87,7,24.5,0.0,1,2,0
1114,1114,15,1,2,0.087,2,2016,2,0,2,2,2,3.13,58.33,5.45,18.23,22.71,7,24.5,0.0,1,1,0
1115,1115,8,1,2,0.061,1,2017,5,1,1,2,3,11.8,3.68,2.47,19.28,18.53,33,115.5,0.0,0,1,1
1116,1116,8,1,1,0.061,1,2016,7,0,2,1,2,14.32,8.766666666666667,-0.04,13.53,12.65,17,59.5,1.0,0,2,0
1117,1117,15,1,4,0.087,2,2016,4,0,2,1,2,73.0,13.853333333333332,0.81,6.11,10.77,7,24.5,0.0,1,2,0
1118,1118,8,1,3,0.061,1,2017,1,0,2,2,1,17.5,18.94,2.48,24.52,12.11,33,115.5,0.0,0,2,1
1119,1119,15,1,1,0.087,2,2017,1,0,2,1,1,20.69,23.56,-0.57,14.06,12.3,7,24.5,1.0,0,2,0
1120,1120,15,3,4,0.103,2,2017,5,1,1,1,3,12.0,28.18,0.21,6.7,10.87,7,24.5,0.0,1,2,0
1121,1121,8,3,2,0.061,1,2016,3,0,2,2,1,15.66,32.8,4.36,19.12,23.21,33,115.5,0.0,0,1,1
1122,1122,15,1,3,0.087,2,2017,2,0,3,2,2,28.0,7.14,3.79,21.22,18.07,7,24.5,0.0,1,1,0
1123,1123,8,3,2,0.061,1,2017,1,0,2,2,1,18.67,28.69,3.7,18.98,20.78,33,115.5,0.0,0,1,1
1124,1124,8,1,2,0.061,1,2017,2,0,2,2,2,17.91,27.15,4.73,24.52,15.8,17,59.5,1.0,0,1,0
1125,1125,15,3,4,0.103,2,2017,2,0,2,1,2,32.24,16.575,0.74,10.55,13.74,7,24.5,1.0,0,2,0
1126,1126,15,3,3,0.103,2,2017,3,0,2,2,1,10.0,6.0,3.39,24.04,15.55,7,24.5,0.0,1,1,0
1127,1127,15,1,4,0.087,2,2016,4,0,2,1,2,38.92,12.61,0.7,8.13,11.62,7,24.5,1.0,0,2,0
1128,1128,15,1,4,0.087,2,2016,6,0,2,1,1,41.39,19.22,0.78,10.2,13.54,7,24.5,1.0,0,2,0
1129,1129,8,1,3,0.061,1,2017,7,0,2,2,2,15.63,25.83,3.8,21.05,18.15,18,63.0,1.0,0,1,0
1130,1130,15,3,3,0.103,2,2017,7,0,2,2,2,19.0,51.22,3.74,23.56,16.12,7,24.5,0.0,1,1,0
1131,1131,15,1,3,0.087,2,2016,4,0,2,2,2,12.0,50.0,3.72,23.06,16.74,7,24.5,0.0,1,1,0
1132,1132,8,3,1,0.061,1,2016,5,1,1,1,3,8.25,40.715,-0.2,10.78,11.85,19,66.5,1.0,0,1,0
1133,1133,15,5,2,0.086,2,2017,3,0,2,2,1,15.0,31.43,4.67,18.25,24.54,7,24.5,0.0,1,1,0
1134,1134,8,3,3,0.061,1,2017,5,1,1,2,3,12.4,5.19,2.59,26.46,11.24,17,59.5,1.0,0,1,0
1135,1135,8,3,3,0.061,1,2016,6,0,2,2,1,29.94,33.73,3.92,27.32,15.07,33,115.5,0.0,0,1,1
1136,1136,15,1,1,0.087,2,2017,1,0,2,1,1,20.69,29.78,-0.57,14.06,12.3,7,24.5,1.0,0,2,0
1137,1137,8,1,3,0.061,1,2016,7,0,2,2,2,15.63,25.83,3.8,21.05,18.15,33,115.5,0.0,0,1,1
1138,1138,15,5,4,0.086,2,2017,7,0,2,1,2,29.94,16.384999999999998,0.56,10.76,13.39,7,24.5,1.0,0,2,0
1139,1139,15,3,3,0.103,2,2017,5,1,1,2,3,7.0,6.94,3.6,24.56,15.24,7,24.5,0.0,1,1,0
1140,1140,15,2,2,0.11,2,2017,6,0,2,2,1,17.0,13.89,5.15,18.67,23.87,7,24.5,0.0,1,1,0
1141,1141,15,2,4,0.11,2,2017,2,0,2,1,2,61.0,6.945,0.99,6.97,11.47,7,24.5,0.0,1,2,0
1142,1142,15,5,2,0.086,2,2017,5,1,1,2,3,1.0,0.0,3.24,21.52,17.27,7,24.5,0.0,1,1,0
1143,1143,15,2,2,0.11,2,2017,3,0,2,2,1,30.0,5.0,5.01,27.72,15.88,7,24.5,0.0,1,1,0
1144,1144,15,4,1,0.086,2,2016,5,1,1,1,3,5.1,7.986666666666666,0.09,10.46,11.43,7,24.5,0.0,1,1,0
1145,1145,15,4,4,0.086,2,2017,3,0,2,1,1,17.26,10.973333333333333,0.28,10.99,13.42,7,24.5,1.0,0,2,0
1146,1146,8,5,3,0.066,1,2017,1,0,2,2,1,22.75,13.96,2.53,25.02,11.29,18,63.0,1.0,0,1,0
1147,1147,15,4,4,0.086,2,2016,6,0,2,1,1,52.0,20.1325,0.9,10.47,14.52,7,24.5,0.0,1,2,0
1148,1148,15,4,1,0.086,2,2016,4,0,2,1,2,15.37,26.305,-0.03,13.92,12.05,7,24.5,1.0,0,2,0
1149,1149,15,4,4,0.086,2,2017,1,0,3,1,1,22.89,32.4775,0.19,10.49,13.72,7,24.5,1.0,0,2,0
1150,1150,15,4,2,0.086,2,2017,2,0,2,2,2,24.89,38.65,5.19,19.47,20.84,7,24.5,1.0,0,1,0
1151,1151,15,2,3,0.11,2,2016,4,0,2,2,2,7.0,46.15,3.65,18.5,20.7,7,24.5,0.0,1,1,0
1152,1152,15,4,4,0.086,2,2016,4,0,2,1,2,38.2,36.71,0.67,7.17,11.2,7,24.5,1.0,0,2,0
1153,1153,15,4,3,0.086,2,2016,6,0,2,2,1,15.0,27.27,2.74,24.72,12.38,7,24.5,0.0,1,1,0
1154,1154,15,4,1,0.086,2,2017,2,0,2,1,2,13.55,41.513333333333335,0.2,13.8,11.98,7,24.5,1.0,0,2,0
1155,1155,15,2,1,0.11,2,2016,6,0,3,1,1,21.35,55.75666666666667,0.63,13.5,12.52,7,24.5,1.0,0,2,0
1156,1156,15,4,3,0.086,2,2017,1,0,2,2,1,21.0,70.0,3.11,26.26,12.99,7,24.5,0.0,1,1,0
1157,1157,15,4,1,0.086,2,2016,4,0,2,1,2,15.37,37.44,-0.03,13.92,12.05,7,24.5,1.0,0,2,0
1158,1158,15,4,3,0.086,2,2017,5,1,1,2,3,0.0,4.88,3.5,24.34,15.47,7,24.5,0.0,1,1,0
1159,1159,15,2,2,0.11,2,2017,1,0,2,2,1,19.11,21.61,4.26,18.48,23.41,7,24.5,1.0,0,1,0
1160,1160,15,2,2,0.11,2,2016,4,0,2,2,2,35.0,55.26,5.33,23.47,17.62,7,24.5,0.0,1,1,0
1161,1161,15,4,1,0.086,2,2016,5,1,1,1,3,2.0,35.965,0.13,9.93,11.11,7,24.5,0.0,1,1,0
1162,1162,15,4,3,0.086,2,2017,5,1,1,2,3,6.0,16.67,3.52,24.56,15.25,7,24.5,0.0,1,1,0
1163,1163,15,4,1,0.086,2,2017,7,0,2,1,2,11.81,21.17666666666667,-0.03,14.03,12.43,7,24.5,1.0,0,2,0
1164,1164,8,4,1,0.063,1,2016,5,1,1,1,3,2.36,25.683333333333337,-0.31,8.87,9.71,19,66.5,1.0,0,1,0
1165,1165,15,4,3,0.086,2,2017,6,0,2,2,1,12.0,30.19,4.04,26.42,15.13,7,24.5,0.0,1,1,0
1166,1166,8,4,3,0.063,1,2017,5,1,1,2,3,11.79,7.99,2.56,25.62,11.47,17,59.5,1.0,0,1,0
1167,1167,8,2,2,0.066,1,2017,1,0,2,2,1,19.69,29.52,3.74,18.95,21.1,33,115.5,0.0,0,1,1
1168,1168,15,4,1,0.086,2,2017,2,0,2,1,2,19.4,19.02,0.44,10.88,11.67,7,24.5,0.0,1,2,0
1169,1169,8,2,3,0.066,1,2017,5,1,1,2,3,11.34,8.52,2.63,25.72,11.49,33,115.5,0.0,0,1,1
1170,1170,15,4,2,0.086,2,2017,1,0,2,2,1,3.0,37.25,3.97,27.49,15.26,7,24.5,0.0,1,1,0
1171,1171,15,4,2,0.086,2,2017,7,0,3,2,2,50.0,43.75,4.87,18.96,24.33,7,24.5,0.0,1,1,0
1172,1172,16,1,1,0.122,3,2017,2,0,2,1,2,8.0,46.015,0.03,12.11,11.78,7,24.5,0.0,1,2,0
1173,1173,16,1,2,0.122,3,2017,7,0,3,2,2,5.0,48.28,5.19,19.22,24.55,7,24.5,0.0,1,1,0
1174,1174,16,1,4,0.122,3,2017,5,1,1,1,3,0.0,33.35666666666667,-0.32,8.04,11.69,7,24.5,0.0,1,2,0
1175,1175,16,1,1,0.122,3,2017,5,1,1,1,3,13.0,18.433333333333334,0.08,9.92,10.12,7,24.5,0.0,1,1,0
1176,1176,16,1,3,0.122,3,2017,5,1,1,2,3,3.0,3.51,3.63,19.71,20.54,7,24.5,0.0,1,2,0
1177,1177,16,3,2,0.133,3,2016,4,0,2,2,2,19.0,58.33,5.36,17.56,23.52,7,24.5,0.0,1,1,0
1178,1178,16,3,1,0.133,3,2017,3,0,2,1,1,17.04,44.84,-0.1,13.25,12.26,7,24.5,1.0,0,2,0
1179,1179,16,1,4,0.122,3,2017,2,0,2,1,2,24.0,31.35,0.95,6.18,10.17,7,24.5,0.0,1,2,0
1180,1180,16,1,2,0.122,3,2017,3,0,2,2,1,25.0,17.86,4.8,19.19,19.76,7,24.5,0.0,1,1,0
1181,1181,16,3,2,0.133,3,2017,1,0,2,2,1,20.0,30.59,4.51,18.88,24.45,7,24.5,0.0,1,2,0
1182,1182,16,1,1,0.122,3,2016,5,1,1,1,3,2.0,33.265,0.21,13.46,12.57,7,24.5,0.0,1,2,0
1183,1183,16,1,3,0.122,3,2017,7,0,2,2,2,20.76,35.94,3.97,21.96,17.34,7,24.5,1.0,0,1,0
1184,1184,16,3,1,0.133,3,2016,5,1,1,1,3,9.0,38.13,0.15,10.65,11.14,7,24.5,0.0,1,1,0
1185,1185,8,2,2,0.066,1,2016,4,0,2,2,2,22.94,40.32,4.54,21.75,17.7,33,115.5,0.0,0,1,1
1186,1186,8,2,4,0.066,1,2017,2,0,2,1,2,32.14,43.6,0.7,8.21,11.59,33,115.5,0.0,0,2,1
1187,1187,16,1,2,0.122,3,2017,2,0,2,2,2,6.0,46.88,5.6,27.28,16.4,7,24.5,0.0,1,1,0
1188,1188,16,3,1,0.133,3,2016,7,0,2,1,2,18.04,35.39666666666667,0.25,14.29,12.65,7,24.5,1.0,0,2,0
1189,1189,16,3,1,0.133,3,2016,5,1,1,1,3,5.0,23.91333333333333,0.29,10.49,11.89,7,24.5,0.0,1,1,0
1190,1190,8,2,3,0.066,1,2016,2,0,3,2,2,17.6,12.43,2.48,26.45,10.97,20,70.0,1.0,0,1,0
1191,1191,16,1,3,0.122,3,2016,7,0,2,2,2,18.0,72.92,4.11,25.33,15.17,7,24.5,0.0,1,1,0
1192,1192,8,4,3,0.063,1,2017,7,0,2,2,2,16.04,24.8,3.78,21.29,17.9,33,115.5,0.0,0,1,1
1193,1193,8,4,4,0.063,1,2017,5,1,1,1,3,12.27,16.66,0.32,5.28,8.42,17,59.5,1.0,0,2,0
1194,1194,8,2,3,0.066,1,2017,5,1,1,2,3,11.34,8.52,2.63,25.72,11.49,21,73.5,1.0,0,1,0
1195,1195,16,1,2,0.122,3,2017,6,0,2,2,1,0.0,0.0,5.46,21.68,18.75,7,24.5,0.0,1,1,0
1196,1196,8,4,3,0.063,1,2017,2,0,3,2,2,18.62,13.78,2.42,26.84,9.78,20,70.0,1.0,0,1,0
1197,1197,16,3,1,0.133,3,2016,4,0,2,1,2,12.0,14.58,-0.38,12.88,12.09,7,24.5,0.0,1,2,0
1198,1198,16,1,2,0.122,3,2017,1,0,2,2,1,13.0,15.38,4.13,25.05,16.84,7,24.5,0.0,1,1,0
1199,1199,8,2,3,0.066,1,2017,2,0,3,2,2,17.6,12.43,2.48,26.45,10.97,33,115.5,0.0,0,1,1
1200,1200,8,2,2,0.066,1,2017,6,0,2,2,1,18.74,38.63,4.77,26.68,14.83,23,80.5,1.0,0,1,0
1201,1201,16,1,4,0.122,3,2016,2,0,2,1,2,54.36,45.2425,1.06,8.6,11.99,7,24.5,1.0,0,2,0
1202,1202,8,4,1,0.063,1,2016,5,1,1,1,3,2.36,51.855,-0.31,8.87,9.71,19,66.5,1.0,0,1,0
1203,1203,16,3,4,0.133,3,2017,1,0,3,1,1,51.0,58.4675,0.75,10.03,13.73,7,24.5,0.0,1,2,0
1204,1204,16,1,2,0.122,3,2016,7,0,3,2,2,4.0,65.08,5.45,25.29,16.71,7,24.5,0.0,1,1,0
1205,1205,16,5,4,0.111,2,2017,7,0,2,1,2,9.0,48.61,0.77,6.45,10.65,7,24.5,0.0,1,2,0
1206,1206,16,3,3,0.133,3,2017,6,0,2,2,1,13.0,32.14,3.88,25.64,15.3,7,24.5,0.0,1,1,0
1207,1207,8,4,1,0.063,1,2017,3,0,2,1,1,18.47,31.616,-0.15,10.21,10.66,17,59.5,1.0,0,2,0
1208,1208,16,1,1,0.122,3,2016,3,0,2,1,1,38.0,31.092,-0.64,10.89,12.04,7,24.5,0.0,1,2,0
1209,1209,16,1,1,0.122,3,2017,2,0,2,1,2,16.28,30.568,0.33,13.32,12.22,7,24.5,1.0,0,2,0
1210,1210,16,5,4,0.111,2,2017,5,1,1,1,3,19.0,30.044,0.11,10.52,14.66,7,24.5,0.0,1,2,0
1211,1211,8,2,2,0.066,1,2017,1,0,2,2,1,19.69,29.52,3.74,18.95,21.1,33,115.5,0.0,0,1,1
1212,1212,16,3,1,0.133,3,2016,5,1,1,1,3,3.0,28.51,0.12,11.06,11.73,7,24.5,0.0,1,1,0
1213,1213,16,3,2,0.133,3,2016,6,0,2,2,1,15.0,27.5,5.48,19.08,26.49,7,24.5,0.0,1,1,0
1214,1214,16,2,1,0.105,2,2017,1,0,2,1,1,24.0,28.08,-1.35,14.22,12.28,7,24.5,0.0,1,2,0
1215,1215,16,2,4,0.105,2,2017,5,1,1,1,3,76.0,28.66,-0.1,7.37,11.64,7,24.5,0.0,1,2,0
1216,1216,16,4,4,0.133,3,2017,6,0,2,1,1,6.0,29.24,0.87,5.22,8.53,7,24.5,0.0,1,2,0
1217,1217,16,4,3,0.133,3,2017,1,0,2,2,1,20.0,29.82,3.45,20.59,18.88,7,24.5,0.0,1,1,0
1218,1218,16,2,1,0.105,2,2016,7,0,2,1,2,3.0,35.0625,-0.11,12.3,12.5,7,24.5,0.0,1,2,0
1219,1219,8,4,4,0.063,1,2017,3,0,2,1,1,23.46,40.305,0.28,5.14,6.73,33,115.5,0.0,0,2,1
1220,1220,9,1,4,0.065,1,2017,2,0,2,1,2,32.61,45.5475,0.71,8.13,11.57,33,115.5,0.0,0,2,1
1221,1221,16,2,3,0.105,2,2016,4,0,2,2,2,17.0,50.79,3.71,23.31,16.67,7,24.5,0.0,1,1,0
1222,1222,9,3,4,0.077,2,2016,6,0,2,1,1,47.55,33.86,0.61,5.31,7.89,33,115.5,0.0,0,2,1
1223,1223,9,3,1,0.077,2,2016,5,1,1,1,3,9.04,16.93,-0.01,10.62,11.92,18,63.0,1.0,0,1,0
1224,1224,16,5,2,0.111,2,2017,1,0,2,2,1,24.0,0.0,4.3,19.13,24.46,7,24.5,0.0,1,1,0
1225,1225,16,4,2,0.133,3,2017,5,1,1,2,3,0.0,0.0,4.29,18.8,22.53,7,24.5,0.0,1,1,0
1226,1226,16,2,2,0.105,2,2017,3,0,2,2,1,35.96,37.04,4.75,26.1,15.61,7,24.5,0.0,1,1,0
1227,1227,9,3,4,0.077,2,2017,3,0,2,1,1,23.53,19.54,0.34,5.15,6.72,17,59.5,1.0,0,2,0
1228,1228,16,4,3,0.133,3,2016,7,0,2,2,2,18.0,2.04,3.4,24.96,14.63,7,24.5,0.0,1,1,0
1229,1229,16,4,3,0.133,3,2017,5,1,1,2,3,1.0,0.0,3.54,20.78,18.23,7,24.5,0.0,1,2,0
1230,1230,9,1,2,0.065,1,2016,7,0,3,2,2,14.72,32.0,4.65,22.13,17.33,33,115.5,0.0,0,1,1
1231,1231,16,2,2,0.105,2,2017,3,0,2,2,1,2.0,46.34,4.61,18.49,24.81,7,24.5,0.0,1,1,0
1232,1232,16,2,2,0.105,2,2016,5,1,1,2,3,0.0,0.0,3.59,20.23,19.45,7,24.5,0.0,1,1,0
1233,1233,16,2,4,0.105,2,2017,3,0,2,1,1,3.0,16.215,0.32,10.75,14.44,7,24.5,0.0,1,2,0
1234,1234,16,4,2,0.133,3,2017,6,0,2,2,1,29.0,32.43,5.57,20.23,21.64,7,24.5,0.0,1,1,0
1235,1235,16,4,3,0.133,3,2017,3,0,2,2,1,15.0,52.94,3.69,19.39,21.46,7,24.5,0.0,1,1,0
1236,1236,16,4,1,0.133,3,2016,4,0,2,1,2,15.0,39.705,-0.38,14.7,12.44,7,24.5,0.0,1,2,0
1237,1237,16,4,1,0.133,3,2017,7,0,2,1,2,18.04,26.47,0.25,14.29,12.65,7,24.5,1.0,0,2,0
1238,1238,9,3,1,0.077,2,2017,3,0,2,1,1,18.87,13.235,-0.08,10.79,10.99,18,63.0,1.0,0,2,0
1239,1239,16,4,2,0.133,3,2017,5,1,1,2,3,2.0,0.0,4.28,22.87,16.83,7,24.5,0.0,1,1,0
1240,1240,16,2,4,0.105,2,2017,5,1,1,1,3,36.0,11.045,0.05,10.4,15.42,7,24.5,0.0,1,2,0
1241,1241,9,1,3,0.065,1,2017,2,0,3,2,2,18.54,22.09,2.45,26.93,10.1,33,115.5,0.0,0,1,1
1242,1242,9,1,2,0.065,1,2017,3,0,2,2,1,20.3,31.37,4.36,18.95,23.13,33,115.5,0.0,0,1,1
1243,1243,9,1,3,0.065,1,2017,1,0,2,2,1,24.36,14.72,2.53,25.01,11.34,33,115.5,0.0,0,1,1
1244,1244,16,4,4,0.133,3,2017,3,0,2,1,1,63.0,19.266666666666666,0.38,10.93,14.82,7,24.5,0.0,1,2,0
1245,1245,16,2,1,0.105,2,2017,5,1,1,1,3,2.0,23.813333333333333,0.07,12.6,12.54,7,24.5,0.0,1,1,0
1246,1246,9,3,3,0.077,2,2016,7,0,2,2,2,19.14,28.36,3.74,23.03,16.63,20,70.0,1.0,0,1,0
1247,1247,16,2,4,0.105,2,2016,4,0,2,1,2,56.0,15.4,0.64,11.78,13.53,7,24.5,0.0,1,2,0
1248,1248,16,4,3,0.133,3,2017,5,1,1,2,3,24.0,2.44,3.68,25.6,15.1,7,24.5,0.0,1,1,0
1249,1249,16,2,1,0.105,2,2017,7,0,2,1,2,13.0,15.874999999999998,-0.11,13.39,12.48,7,24.5,0.0,1,2,0
1250,1250,16,4,3,0.133,3,2017,1,0,2,2,1,25.0,29.31,3.53,23.63,15.81,7,24.5,0.0,1,1,0
1251,1251,16,2,2,0.105,2,2017,2,0,2,2,2,5.0,38.46,5.42,19.05,23.17,7,24.5,0.0,1,1,0
1252,1252,16,2,2,0.105,2,2017,5,1,1,2,3,1.0,11.36,3.67,19.62,19.85,7,24.5,0.0,1,1,0
1253,1253,16,4,4,0.133,3,2017,1,0,3,1,1,15.0,8.573333333333332,0.35,10.58,13.17,7,24.5,0.0,1,2,0
1254,1254,9,1,4,0.065,1,2017,5,1,1,1,3,12.92,5.786666666666666,0.33,5.33,8.44,17,59.5,1.0,0,2,0
1255,1255,9,1,2,0.065,1,2017,5,1,1,2,3,10.48,3.0,2.56,19.51,18.18,33,115.5,0.0,0,1,1
1256,1256,9,1,2,0.065,1,2016,6,0,2,2,1,20.85,26.83,4.75,24.39,15.84,33,115.5,0.0,0,1,1
1257,1257,9,1,1,0.065,1,2016,3,0,2,1,1,18.76,33.8725,-0.15,10.73,10.95,19,66.5,1.0,0,2,0
1258,1258,16,4,1,0.133,3,2016,3,0,2,1,1,17.04,40.915,-0.1,13.25,12.26,7,24.5,1.0,0,2,0
1259,1259,16,2,4,0.105,2,2017,5,1,1,1,3,63.0,47.9575,-0.1,7.03,11.59,7,24.5,0.0,1,2,0
1260,1260,16,4,3,0.133,3,2017,3,0,2,2,1,27.0,55.0,2.96,18.09,16.02,7,24.5,0.0,1,1,0
